SN2015F	0.005464	114.0656667	-69.5063889
filter J 
57093.17	15.1120282175	0.014
57094.0	14.7902536006	0.017
57095.03	14.4597956136	0.021
57100.03	13.4214121507	0.023
57102.04	13.3422298527	0.033
57110.12	13.6425382912	0.013
57122.12	14.6801719347	0.01
57124.06	14.6713182944	0.01
57129.03	14.4334918137	0.01
57139.98	14.6408026207	0.01
