SN2012cg	0.001458	186.803458	9.420333
filter J 
56067.2	14.3664831273	0.05
56069.1	13.5463550183	0.06
56070.2	13.2060976724	0.08
56071.2	13.0155505216	0.02
56072.2	12.9251255076	0.09
56073.2	12.694771664	0.02
56075.2	12.444501916	0.02
56076.1	12.304612539	0.08
56078.2	12.2948392652	0.04
56079.2	12.2649955067	0.08
56080.2	12.4653370388	0.1
56082.2	12.5253461137	0.07
56083.2	12.5248652823	0.02
56084.1	12.5548652823	0.04
56085.2	12.6544775913	0.03
56086.2	12.8242303317	0.06
56088.2	12.9250671224	0.02
56089.2	13.0055449736	0.03
