SN2007af	0.00629	215.5875	-0.383611111111
filter J 
54162.24338	14.605243908	0.012
54164.30435	14.1093025639	0.022
54167.31005	13.6379680143	0.011
54168.32832	13.5464337638	0.013
54169.2953	13.4939004586	0.003
54170.29985	13.4743013539	0.009
54171.30832	13.4849090152	0.003
54172.30469	13.50627855	0.008
54175.28535	13.7424013551	0.017
54180.26975	14.1840571414	0.007
54183.2586	14.6933476065	0.013
54189.29468	15.1703419511	0.018
54193.24142	15.0800276156	0.01
54196.26972	14.9762176466	0.01
54205.21841	14.6786595621	0.01
54208.26206	14.9305956712	0.033
54217.20942	15.7051677482	0.038
54228.22432	16.4729549429	0.018
54230.29847	16.6736004532	0.029
54233.17844	16.8678111783	0.037
54238.18123	17.0274389204	0.031
54244.17553	17.4876450645	0.049
54247.16794	17.618	0.074
54255.18621	18.002	0.033
54257.19446	18.247	0.119
