SN2005eq	0.0284	47.2041666667	-7.01916666667
filter J 
53648.3	16.8971085916	0.03
53651.4	16.8994232153	0.03
53652.3	16.9042471491	0.02
53653.4	16.9838414165	0.03
53654.3	17.0638414165	0.04
53656.3	17.3200177453	0.03
53663.4	17.8102561154	0.04
53665.3	18.0651472809	0.06
53670.3	18.5569969236	0.06
53674.4	18.6262872057	0.11
53675.3	18.4910248143	0.15
53676.3	18.4319461302	0.25
53677.3	18.3233273174	0.25
53678.4	18.2541909555	0.25
53681.3	18.2498702707	0.25
53682.3	18.1528283877	0.06
53683.3	18.1413967999	0.04
53684.4	18.1204437086	0.04
53686.4	18.0805251541	0.05
53687.3	18.0006412098	0.08
53688.3	17.9198271662	0.04
53690.3	17.9074041212	0.07
53691.3	17.9574041212	0.06
53695.3	18.1060020569	0.05
53699.2	18.2880390528	0.08
53701.2	18.6028468837	0.17
53703.2	18.7724996472	0.18
53706.3	18.9316790929	0.09
53707.2	18.9599743087	0.12
53708.3	19.0593331693	0.14
53712.2	19.207273482	0.15
