ptf10mwb	0.0312	259.4587917    40.8812778
filter J 
55378.41	18.4063491061	0.031
55381.43	17.9916463721	0.027
55386.41	16.9936589079	0.026
55391.43	17.5177443636	0.022
55396.39	17.8963597397	0.023
