SN2010ai	0.0193	194.84999	27.99646
filter J 
55268.3	17.1422960851	0.07
55269.4	16.9282608346	0.06
55270.3	16.6957910602	0.06
55276.4	16.6130261981	0.04
55277.3	16.6830261981	0.05
55279.3	16.8331187984	0.05
55281.3	17.1236726173	0.05
55284.3	17.6747161017	0.11
55285.3	17.9296781725	0.1
55287.3	18.0343272034	0.03
55289.3	18.1873778135	0.11
55290.4	18.1356160336	0.18
55291.3	18.0301150145	0.07
55292.2	18.0328443001	0.12
55294.3	17.9152394863	0.09
55295.3	17.9182237213	0.1
55296.3	17.9455537835	0.15
55297.2	17.9232144142	0.17
55298.3	17.8205567745	0.18
55299.2	17.8141383105	0.13
55300.2	17.7877881253	0.08
55301.2	17.731580332	0.14
