SN2006le	0.0173	75.17457	62.25525
filter J 
54040.4	16.2700414665	0.03
54041.4	16.2210629988	0.03
54042.4	16.1819516942	0.02
54043.4	16.2325718529	0.02
54044.3	16.2538569299	0.02
54045.3	16.2472276044	0.02
54047.3	16.3571503866	0.17
54048.3	16.3020423397	0.03
54049.3	16.3581614296	0.03
54050.3	16.5060861512	0.03
54051.4	16.5985716302	0.02
54052.3	16.7849610565	0.04
54053.3	16.8399182305	0.04
54055.4	17.1375045082	0.03
54056.3	17.2318582932	0.04
54057.3	17.4048902115	0.1
54058.2	17.5748902115	0.06
54061.3	17.9178142243	0.05
54063.3	18.2488634028	0.09
54066.4	18.0831782001	0.02
54070.2	18.0391065666	0.12
54071.2	18.0656494458	0.18
54072.2	17.7789229982	0.03
54074.2	17.7457165777	0.1
54075.2	17.7074332155	0.09
54076.2	17.4860201232	0.03
54077.2	17.4349113757	0.08
54078.3	17.3438969724	0.03
54081.1	17.1099496394	0.25
54084.2	17.1756603393	0.02
54085.2	17.4073339916	0.06
54086.2	17.5678412387	0.03
54090.2	17.8822121925	0.02
54091.2	17.8942376404	0.06
54093.2	17.9778365154	0.18
54095.1	18.2825432561	0.18
54096.2	18.2456412047	0.18
54100.2	18.9532414688	0.04
54101.2	18.9193249727	0.18
