SN2006hx	0.044404	18.4875	0.368611111111
filter J 
54013.14572	18.110865673	0.048
54024.12997	17.7668564203	0.091
54030.21484	18.682318842	0.143
54037.17357	19.5213511305	0.041
54040.14912	19.4635195517	0.046
54048.18392	18.9776013324	0.037
