SN2005ki	0.02037	160.116666667	9.20222222222
filter J 
53696.34294	16.715836044	0.021
53701.33839	16.1430405503	0.016
53705.37586	16.3307041297	0.031
53708.3222	16.6459653388	0.05
53709.31811	16.7419076744	0.021
53714.33808	17.8009259576	0.038
53715.32966	17.9094609907	0.044
53724.34836	17.664278945	0.055
53732.35051	17.507322159	0.043
53750.33551	19.1398633176	0.051
53756.30512	19.687975436	0.088
